Using device: cpu
Starting training...

Episode 478	Average Score (100): 103.72	Epsilon: 0.24
Episode 479	Average Score (100): 103.96	Epsilon: 0.24
Episode 480	Average Score (100): 104.71	Epsilon: 0.24
Episode 481	Average Score (100): 104.89	Epsilon: 0.24
Episode 482	Average Score (100): 101.98	Epsilon: 0.23
Episode 483	Average Score (100): 103.16	Epsilon: 0.23
Episode 484	Average Score (100): 102.88	Epsilon: 0.23
Episode 485	Average Score (100): 104.00	Epsilon: 0.23
Episode 486	Average Score (100): 104.93	Epsilon: 0.23
Episode 487	Average Score (100): 104.27	Epsilon: 0.23
Episode 488	Average Score (100): 106.01	Epsilon: 0.23
Episode 489	Average Score (100): 104.42	Epsilon: 0.23
Episode 490	Average Score (100): 107.53	Epsilon: 0.23
Episode 491	Average Score (100): 107.95	Epsilon: 0.23
Episode 492	Average Score (100): 110.50	Epsilon: 0.23
Episode 493	Average Score (100): 113.87	Epsilon: 0.23
Episode 494	Average Score (100): 114.11	Epsilon: 0.23
Episode 495	Average Score (100): 115.80	Epsilon: 0.23
Episode 496	Average Score (100): 116.97	Epsilon: 0.23
Episode 497	Average Score (100): 118.20	Epsilon: 0.22
Episode 498	Average Score (100): 119.34	Epsilon: 0.22
Episode 499	Average Score (100): 120.43	Epsilon: 0.22
Episode 500	Average Score (100): 121.34	Epsilon: 0.22
Episode 500	Average Score (100): 121.34

Episode 501	Average Score (100): 121.90	Epsilon: 0.22
Episode 502	Average Score (100): 123.15	Epsilon: 0.22
Episode 503	Average Score (100): 122.68	Epsilon: 0.22
Episode 504	Average Score (100): 122.86	Epsilon: 0.22
Episode 505	Average Score (100): 122.82	Epsilon: 0.22
Episode 506	Average Score (100): 119.76	Epsilon: 0.22
Episode 507	Average Score (100): 121.75	Epsilon: 0.22
Episode 508	Average Score (100): 120.19	Epsilon: 0.22
Episode 509	Average Score (100): 120.57	Epsilon: 0.22
Episode 510	Average Score (100): 116.13	Epsilon: 0.22
Episode 511	Average Score (100): 118.27	Epsilon: 0.22
Episode 512	Average Score (100): 118.88	Epsilon: 0.21
Episode 513	Average Score (100): 121.81	Epsilon: 0.21
Episode 514	Average Score (100): 121.88	Epsilon: 0.21
Episode 515	Average Score (100): 123.82	Epsilon: 0.21
Episode 516	Average Score (100): 122.82	Epsilon: 0.21
Episode 517	Average Score (100): 123.26	Epsilon: 0.21
Episode 518	Average Score (100): 123.48	Epsilon: 0.21
Episode 519	Average Score (100): 124.60	Epsilon: 0.21
Episode 520	Average Score (100): 123.45	Epsilon: 0.21
Episode 521	Average Score (100): 122.95	Epsilon: 0.21
Episode 522	Average Score (100): 123.23	Epsilon: 0.21
Episode 523	Average Score (100): 121.65	Epsilon: 0.21
Episode 524	Average Score (100): 118.11	Epsilon: 0.21
Episode 525	Average Score (100): 118.80	Epsilon: 0.21
Episode 526	Average Score (100): 118.53	Epsilon: 0.21
Episode 527	Average Score (100): 120.54	Epsilon: 0.21
Episode 528	Average Score (100): 123.88	Epsilon: 0.20
Episode 529	Average Score (100): 124.97	Epsilon: 0.20
Episode 530	Average Score (100): 127.14	Epsilon: 0.20
Episode 531	Average Score (100): 128.11	Epsilon: 0.20
Episode 532	Average Score (100): 129.51	Epsilon: 0.20
Episode 533	Average Score (100): 130.41	Epsilon: 0.20
Episode 534	Average Score (100): 131.42	Epsilon: 0.20
Episode 535	Average Score (100): 130.44	Epsilon: 0.20
Episode 536	Average Score (100): 130.40	Epsilon: 0.20
Episode 537	Average Score (100): 128.39	Epsilon: 0.20
Episode 538	Average Score (100): 129.05	Epsilon: 0.20
Episode 539	Average Score (100): 130.38	Epsilon: 0.20
Episode 540	Average Score (100): 132.46	Epsilon: 0.20
Episode 541	Average Score (100): 133.04	Epsilon: 0.20
Episode 542	Average Score (100): 133.91	Epsilon: 0.20
Episode 543	Average Score (100): 132.18	Epsilon: 0.20
Episode 544	Average Score (100): 131.44	Epsilon: 0.20
Episode 545	Average Score (100): 134.14	Epsilon: 0.19
Episode 546	Average Score (100): 134.70	Epsilon: 0.19
Episode 547	Average Score (100): 135.23	Epsilon: 0.19
Episode 548	Average Score (100): 137.13	Epsilon: 0.19
Episode 549	Average Score (100): 137.35	Epsilon: 0.19
Episode 550	Average Score (100): 140.55	Epsilon: 0.19
Episode 551	Average Score (100): 141.03	Epsilon: 0.19
Episode 552	Average Score (100): 141.15	Epsilon: 0.19
Episode 553	Average Score (100): 143.15	Epsilon: 0.19
Episode 554	Average Score (100): 145.16	Epsilon: 0.19
Episode 555	Average Score (100): 145.12	Epsilon: 0.19
Episode 556	Average Score (100): 144.85	Epsilon: 0.19
Episode 557	Average Score (100): 143.91	Epsilon: 0.19
Episode 558	Average Score (100): 144.81	Epsilon: 0.19
Episode 559	Average Score (100): 145.17	Epsilon: 0.19
Episode 560	Average Score (100): 146.26	Epsilon: 0.19
Episode 561	Average Score (100): 146.79	Epsilon: 0.19
Episode 562	Average Score (100): 146.31	Epsilon: 0.18
Episode 563	Average Score (100): 146.84	Epsilon: 0.18
Episode 564	Average Score (100): 148.51	Epsilon: 0.18
Episode 565	Average Score (100): 150.34	Epsilon: 0.18
Episode 566	Average Score (100): 151.72	Epsilon: 0.18
Episode 567	Average Score (100): 152.96	Epsilon: 0.18
Episode 568	Average Score (100): 157.03	Epsilon: 0.18
Episode 569	Average Score (100): 158.46	Epsilon: 0.18
Episode 570	Average Score (100): 158.59	Epsilon: 0.18
Episode 571	Average Score (100): 159.74	Epsilon: 0.18
Episode 572	Average Score (100): 161.12	Epsilon: 0.18
Episode 573	Average Score (100): 162.44	Epsilon: 0.18
Episode 574	Average Score (100): 162.11	Epsilon: 0.18
Episode 575	Average Score (100): 160.35	Epsilon: 0.18
Episode 576	Average Score (100): 160.59	Epsilon: 0.18
Episode 577	Average Score (100): 160.46	Epsilon: 0.18
Episode 578	Average Score (100): 160.05	Epsilon: 0.18
Episode 579	Average Score (100): 158.10	Epsilon: 0.18
Episode 580	Average Score (100): 158.68	Epsilon: 0.18
Episode 581	Average Score (100): 159.80	Epsilon: 0.17
Episode 582	Average Score (100): 164.68	Epsilon: 0.17
Episode 583	Average Score (100): 165.42	Epsilon: 0.17
Episode 584	Average Score (100): 167.04	Epsilon: 0.17
Episode 585	Average Score (100): 169.19	Epsilon: 0.17
Episode 586	Average Score (100): 169.95	Epsilon: 0.17
Episode 587	Average Score (100): 171.42	Epsilon: 0.17
Episode 588	Average Score (100): 171.65	Epsilon: 0.17
Episode 589	Average Score (100): 173.38	Epsilon: 0.17
Episode 590	Average Score (100): 172.30	Epsilon: 0.17
Episode 591	Average Score (100): 172.74	Epsilon: 0.17
Episode 592	Average Score (100): 173.12	Epsilon: 0.17
Episode 593	Average Score (100): 173.93	Epsilon: 0.17
Episode 594	Average Score (100): 175.36	Epsilon: 0.17
Episode 595	Average Score (100): 175.50	Epsilon: 0.17
Episode 596	Average Score (100): 174.25	Epsilon: 0.17
Episode 597	Average Score (100): 173.75	Epsilon: 0.17
Episode 598	Average Score (100): 175.08	Epsilon: 0.17
Episode 599	Average Score (100): 175.35	Epsilon: 0.17
Episode 600	Average Score (100): 175.93	Epsilon: 0.16
Episode 600	Average Score (100): 175.93

Episode 601	Average Score (100): 174.37	Epsilon: 0.16
Episode 602	Average Score (100): 172.63	Epsilon: 0.16
Episode 603	Average Score (100): 176.08	Epsilon: 0.16
Episode 604	Average Score (100): 177.06	Epsilon: 0.16
Episode 605	Average Score (100): 179.95	Epsilon: 0.16
Episode 606	Average Score (100): 184.22	Epsilon: 0.16
Episode 607	Average Score (100): 184.66	Epsilon: 0.16
Episode 608	Average Score (100): 182.44	Epsilon: 0.16
Episode 609	Average Score (100): 182.18	Epsilon: 0.16
Episode 610	Average Score (100): 187.10	Epsilon: 0.16
Episode 611	Average Score (100): 187.02	Epsilon: 0.16
Episode 612	Average Score (100): 188.61	Epsilon: 0.16
Episode 613	Average Score (100): 187.67	Epsilon: 0.16
Episode 614	Average Score (100): 188.26	Epsilon: 0.16
Episode 615	Average Score (100): 186.74	Epsilon: 0.16
Episode 616	Average Score (100): 189.37	Epsilon: 0.16
Episode 617	Average Score (100): 189.92	Epsilon: 0.16
Episode 618	Average Score (100): 191.47	Epsilon: 0.16
Episode 619	Average Score (100): 190.62	Epsilon: 0.16
Episode 620	Average Score (100): 193.61	Epsilon: 0.16
Episode 621	Average Score (100): 196.25	Epsilon: 0.15
Episode 622	Average Score (100): 197.00	Epsilon: 0.15
Episode 623	Average Score (100): 199.40	Epsilon: 0.15
Episode 624	Average Score (100): 203.60	Epsilon: 0.15
Task solved in 524 episodes! 	Average Score: 203.60
Plot saved to lunar_lander/images/dqn_training_curve.png
