Используем устройство: cpu
Начинаем обучение... (Это может занять 10-20 минут)

Эпизод 430	Средний счет (100): 20.89	Epsilon: 0.27
Эпизод 431	Средний счет (100): 22.01	Epsilon: 0.27
Эпизод 432	Средний счет (100): 23.44	Epsilon: 0.27
Эпизод 433	Средний счет (100): 23.78	Epsilon: 0.27
Эпизод 434	Средний счет (100): 24.85	Epsilon: 0.27
Эпизод 435	Средний счет (100): 24.46	Epsilon: 0.27
Эпизод 436	Средний счет (100): 23.62	Epsilon: 0.27
Эпизод 437	Средний счет (100): 25.52	Epsilon: 0.27
Эпизод 438	Средний счет (100): 26.49	Epsilon: 0.27
Эпизод 439	Средний счет (100): 28.59	Epsilon: 0.27
Эпизод 440	Средний счет (100): 28.88	Epsilon: 0.27
Эпизод 441	Средний счет (100): 30.60	Epsilon: 0.27
Эпизод 442	Средний счет (100): 32.64	Epsilon: 0.27
Эпизод 443	Средний счет (100): 33.50	Epsilon: 0.26
Эпизод 444	Средний счет (100): 34.30	Epsilon: 0.26
Эпизод 445	Средний счет (100): 36.46	Epsilon: 0.26
Эпизод 446	Средний счет (100): 38.29	Epsilon: 0.26
Эпизод 447	Средний счет (100): 39.65	Epsilon: 0.26
Эпизод 448	Средний счет (100): 41.82	Epsilon: 0.26
Эпизод 449	Средний счет (100): 43.33	Epsilon: 0.26
Эпизод 450	Средний счет (100): 44.97	Epsilon: 0.26
Эпизод 451	Средний счет (100): 46.74	Epsilon: 0.26
Эпизод 452	Средний счет (100): 48.70	Epsilon: 0.26
Эпизод 453	Средний счет (100): 49.78	Epsilon: 0.26
Эпизод 454	Средний счет (100): 50.03	Epsilon: 0.26
Эпизод 455	Средний счет (100): 50.21	Epsilon: 0.25
Эпизод 456	Средний счет (100): 50.64	Epsilon: 0.25
Эпизод 457	Средний счет (100): 50.94	Epsilon: 0.25
Эпизод 458	Средний счет (100): 51.78	Epsilon: 0.25
Эпизод 459	Средний счет (100): 53.03	Epsilon: 0.25
Эпизод 460	Средний счет (100): 57.16	Epsilon: 0.25
Эпизод 461	Средний счет (100): 57.96	Epsilon: 0.25
Эпизод 462	Средний счет (100): 56.70	Epsilon: 0.25
Эпизод 463	Средний счет (100): 57.51	Epsilon: 0.25
Эпизод 464	Средний счет (100): 60.23	Epsilon: 0.25
Эпизод 465	Средний счет (100): 60.99	Epsilon: 0.25
Эпизод 466	Средний счет (100): 60.71	Epsilon: 0.25
Эпизод 467	Средний счет (100): 63.46	Epsilon: 0.25
Эпизод 468	Средний счет (100): 62.70	Epsilon: 0.25
Эпизод 469	Средний счет (100): 62.36	Epsilon: 0.24
Эпизод 470	Средний счет (100): 64.14	Epsilon: 0.24
Эпизод 471	Средний счет (100): 64.66	Epsilon: 0.24
Эпизод 472	Средний счет (100): 65.85	Epsilon: 0.24
Эпизод 473	Средний счет (100): 66.49	Epsilon: 0.24
Эпизод 474	Средний счет (100): 68.92	Epsilon: 0.24
Эпизод 475	Средний счет (100): 71.37	Epsilon: 0.24
Эпизод 476	Средний счет (100): 72.96	Epsilon: 0.24
Эпизод 477	Средний счет (100): 74.67	Epsilon: 0.24
Эпизод 478	Средний счет (100): 75.77	Epsilon: 0.24
Эпизод 479	Средний счет (100): 76.31	Epsilon: 0.24
Эпизод 480	Средний счет (100): 77.29	Epsilon: 0.24
Эпизод 481	Средний счет (100): 77.67	Epsilon: 0.24
Эпизод 482	Средний счет (100): 78.89	Epsilon: 0.23
Эпизод 483	Средний счет (100): 79.45	Epsilon: 0.23
Эпизод 484	Средний счет (100): 79.78	Epsilon: 0.23
Эпизод 485	Средний счет (100): 80.89	Epsilon: 0.23
Эпизод 486	Средний счет (100): 83.04	Epsilon: 0.23
Эпизод 487	Средний счет (100): 84.12	Epsilon: 0.23
Эпизод 488	Средний счет (100): 84.38	Epsilon: 0.23
Эпизод 489	Средний счет (100): 84.35	Epsilon: 0.23
Эпизод 490	Средний счет (100): 85.56	Epsilon: 0.23
Эпизод 491	Средний счет (100): 88.24	Epsilon: 0.23
Эпизод 492	Средний счет (100): 91.16	Epsilon: 0.23
Эпизод 493	Средний счет (100): 94.95	Epsilon: 0.23
Эпизод 494	Средний счет (100): 97.33	Epsilon: 0.23
Эпизод 495	Средний счет (100): 97.88	Epsilon: 0.23
Эпизод 496	Средний счет (100): 99.47	Epsilon: 0.23
Эпизод 497	Средний счет (100): 101.81	Epsilon: 0.22
Эпизод 498	Средний счет (100): 101.82	Epsilon: 0.22
Эпизод 499	Средний счет (100): 101.54	Epsilon: 0.22
Эпизод 500	Средний счет (100): 103.90	Epsilon: 0.22
Эпизод 500	Средний счет (100): 103.90

Эпизод 501	Средний счет (100): 104.73	Epsilon: 0.22
Эпизод 502	Средний счет (100): 106.13	Epsilon: 0.22
Эпизод 503	Средний счет (100): 108.47	Epsilon: 0.22
Эпизод 504	Средний счет (100): 109.24	Epsilon: 0.22
Эпизод 505	Средний счет (100): 109.81	Epsilon: 0.22
Эпизод 506	Средний счет (100): 108.10	Epsilon: 0.22
Эпизод 507	Средний счет (100): 109.47	Epsilon: 0.22
Эпизод 508	Средний счет (100): 109.76	Epsilon: 0.22
Эпизод 509	Средний счет (100): 110.75	Epsilon: 0.22
Эпизод 510	Средний счет (100): 109.22	Epsilon: 0.22
Эпизод 511	Средний счет (100): 109.04	Epsilon: 0.22
Эпизод 512	Средний счет (100): 106.98	Epsilon: 0.21
Эпизод 513	Средний счет (100): 108.86	Epsilon: 0.21
Эпизод 514	Средний счет (100): 109.01	Epsilon: 0.21
Эпизод 515	Средний счет (100): 111.14	Epsilon: 0.21
Эпизод 516	Средний счет (100): 112.13	Epsilon: 0.21
Эпизод 517	Средний счет (100): 112.88	Epsilon: 0.21
Эпизод 518	Средний счет (100): 113.69	Epsilon: 0.21
Эпизод 519	Средний счет (100): 110.63	Epsilon: 0.21
Эпизод 520	Средний счет (100): 113.41	Epsilon: 0.21
Эпизод 521	Средний счет (100): 114.54	Epsilon: 0.21
Эпизод 522	Средний счет (100): 117.22	Epsilon: 0.21
Эпизод 523	Средний счет (100): 118.02	Epsilon: 0.21
Эпизод 524	Средний счет (100): 119.66	Epsilon: 0.21
Эпизод 525	Средний счет (100): 119.96	Epsilon: 0.21
Эпизод 526	Средний счет (100): 120.25	Epsilon: 0.21
Эпизод 527	Средний счет (100): 122.18	Epsilon: 0.21
Эпизод 528	Средний счет (100): 122.22	Epsilon: 0.20
Эпизод 529	Средний счет (100): 121.65	Epsilon: 0.20
Эпизод 530	Средний счет (100): 123.34	Epsilon: 0.20
Эпизод 531	Средний счет (100): 124.50	Epsilon: 0.20
Эпизод 532	Средний счет (100): 126.05	Epsilon: 0.20
Эпизод 533	Средний счет (100): 126.04	Epsilon: 0.20
Эпизод 534	Средний счет (100): 126.42	Epsilon: 0.20
Эпизод 535	Средний счет (100): 129.25	Epsilon: 0.20
Эпизод 536	Средний счет (100): 131.85	Epsilon: 0.20
Эпизод 537	Средний счет (100): 132.25	Epsilon: 0.20
Эпизод 538	Средний счет (100): 131.88	Epsilon: 0.20
Эпизод 539	Средний счет (100): 133.19	Epsilon: 0.20
Эпизод 540	Средний счет (100): 133.89	Epsilon: 0.20
Эпизод 541	Средний счет (100): 135.18	Epsilon: 0.20
Эпизод 542	Средний счет (100): 136.10	Epsilon: 0.20
Эпизод 543	Средний счет (100): 136.09	Epsilon: 0.20
Эпизод 544	Средний счет (100): 137.18	Epsilon: 0.20
Эпизод 545	Средний счет (100): 135.62	Epsilon: 0.19
Эпизод 546	Средний счет (100): 137.24	Epsilon: 0.19
Эпизод 547	Средний счет (100): 136.69	Epsilon: 0.19
Эпизод 548	Средний счет (100): 135.93	Epsilon: 0.19
Эпизод 549	Средний счет (100): 135.41	Epsilon: 0.19
Эпизод 550	Средний счет (100): 135.25	Epsilon: 0.19
Эпизод 551	Средний счет (100): 134.78	Epsilon: 0.19
Эпизод 552	Средний счет (100): 135.76	Epsilon: 0.19
Эпизод 553	Средний счет (100): 134.64	Epsilon: 0.19
Эпизод 554	Средний счет (100): 135.49	Epsilon: 0.19
Эпизод 555	Средний счет (100): 134.34	Epsilon: 0.19
Эпизод 556	Средний счет (100): 134.96	Epsilon: 0.19
Эпизод 557	Средний счет (100): 136.47	Epsilon: 0.19
Эпизод 558	Средний счет (100): 138.00	Epsilon: 0.19
Эпизод 559	Средний счет (100): 135.31	Epsilon: 0.19
Эпизод 560	Средний счет (100): 135.15	Epsilon: 0.19
Эпизод 561	Средний счет (100): 131.55	Epsilon: 0.19
Эпизод 562	Средний счет (100): 134.89	Epsilon: 0.18
Эпизод 563	Средний счет (100): 135.67	Epsilon: 0.18
Эпизод 564	Средний счет (100): 136.91	Epsilon: 0.18
Эпизод 565	Средний счет (100): 137.29	Epsilon: 0.18
Эпизод 566	Средний счет (100): 138.75	Epsilon: 0.18
Эпизод 567	Средний счет (100): 139.24	Epsilon: 0.18
Эпизод 568	Средний счет (100): 140.40	Epsilon: 0.18
Эпизод 569	Средний счет (100): 142.40	Epsilon: 0.18
Эпизод 570	Средний счет (100): 141.14	Epsilon: 0.18
Эпизод 571	Средний счет (100): 143.00	Epsilon: 0.18
Эпизод 572	Средний счет (100): 143.65	Epsilon: 0.18
Эпизод 573	Средний счет (100): 142.21	Epsilon: 0.18
Эпизод 574	Средний счет (100): 140.34	Epsilon: 0.18
Эпизод 575	Средний счет (100): 139.32	Epsilon: 0.18
Эпизод 576	Средний счет (100): 139.43	Epsilon: 0.18
Эпизод 577	Средний счет (100): 139.93	Epsilon: 0.18
Эпизод 578	Средний счет (100): 138.88	Epsilon: 0.18
Эпизод 579	Средний счет (100): 138.94	Epsilon: 0.18
Эпизод 580	Средний счет (100): 140.25	Epsilon: 0.18
Эпизод 581	Средний счет (100): 142.05	Epsilon: 0.17
Эпизод 582	Средний счет (100): 138.85	Epsilon: 0.17
Эпизод 583	Средний счет (100): 139.56	Epsilon: 0.17
Эпизод 584	Средний счет (100): 141.09	Epsilon: 0.17
Эпизод 585	Средний счет (100): 142.26	Epsilon: 0.17
Эпизод 586	Средний счет (100): 141.03	Epsilon: 0.17
Эпизод 587	Средний счет (100): 142.48	Epsilon: 0.17
Эпизод 588	Средний счет (100): 139.55	Epsilon: 0.17
Эпизод 589	Средний счет (100): 139.95	Epsilon: 0.17
Эпизод 590	Средний счет (100): 138.04	Epsilon: 0.17
Эпизод 591	Средний счет (100): 139.88	Epsilon: 0.17
Эпизод 592	Средний счет (100): 135.94	Epsilon: 0.17
Эпизод 593	Средний счет (100): 136.70	Epsilon: 0.17
Эпизод 594	Средний счет (100): 135.54	Epsilon: 0.17
Эпизод 595	Средний счет (100): 132.68	Epsilon: 0.17
Эпизод 596	Средний счет (100): 132.53	Epsilon: 0.17
Эпизод 597	Средний счет (100): 132.65	Epsilon: 0.17
Эпизод 598	Средний счет (100): 134.28	Epsilon: 0.17
Эпизод 599	Средний счет (100): 133.30	Epsilon: 0.17
Эпизод 600	Средний счет (100): 132.97	Epsilon: 0.16
Эпизод 600	Средний счет (100): 132.97

Эпизод 601	Средний счет (100): 135.12	Epsilon: 0.16
Эпизод 602	Средний счет (100): 133.18	Epsilon: 0.16
Эпизод 603	Средний счет (100): 133.10	Epsilon: 0.16
Эпизод 604	Средний счет (100): 135.25	Epsilon: 0.16
Эпизод 605	Средний счет (100): 136.02	Epsilon: 0.16
Эпизод 606	Средний счет (100): 138.94	Epsilon: 0.16
Эпизод 607	Средний счет (100): 140.47	Epsilon: 0.16
Эпизод 608	Средний счет (100): 141.13	Epsilon: 0.16
Эпизод 609	Средний счет (100): 141.68	Epsilon: 0.16
Эпизод 610	Средний счет (100): 144.36	Epsilon: 0.16
Эпизод 611	Средний счет (100): 146.68	Epsilon: 0.16
Эпизод 612	Средний счет (100): 149.21	Epsilon: 0.16
Эпизод 613	Средний счет (100): 149.43	Epsilon: 0.16
Эпизод 614	Средний счет (100): 150.69	Epsilon: 0.16
Эпизод 615	Средний счет (100): 150.92	Epsilon: 0.16
Эпизод 616	Средний счет (100): 151.41	Epsilon: 0.16
Эпизод 617	Средний счет (100): 150.97	Epsilon: 0.16
Эпизод 618	Средний счет (100): 151.13	Epsilon: 0.16
Эпизод 619	Средний счет (100): 152.58	Epsilon: 0.16
Эпизод 620	Средний счет (100): 149.76	Epsilon: 0.16
Эпизод 621	Средний счет (100): 149.41	Epsilon: 0.15
Эпизод 622	Средний счет (100): 148.24	Epsilon: 0.15
Эпизод 623	Средний счет (100): 149.15	Epsilon: 0.15
Эпизод 624	Средний счет (100): 149.28	Epsilon: 0.15
Эпизод 625	Средний счет (100): 151.02	Epsilon: 0.15
Эпизод 626	Средний счет (100): 152.15	Epsilon: 0.15
Эпизод 627	Средний счет (100): 152.75	Epsilon: 0.15
Эпизод 628	Средний счет (100): 153.82	Epsilon: 0.15
Эпизод 629	Средний счет (100): 154.19	Epsilon: 0.15
Эпизод 630	Средний счет (100): 152.56	Epsilon: 0.15
Эпизод 631	Средний счет (100): 152.51	Epsilon: 0.15
Эпизод 632	Средний счет (100): 152.43	Epsilon: 0.15
Эпизод 633	Средний счет (100): 155.19	Epsilon: 0.15
Эпизод 634	Средний счет (100): 153.48	Epsilon: 0.15
Эпизод 635	Средний счет (100): 153.28	Epsilon: 0.15
Эпизод 636	Средний счет (100): 154.96	Epsilon: 0.15
Эпизод 637	Средний счет (100): 155.02	Epsilon: 0.15
Эпизод 638	Средний счет (100): 156.75	Epsilon: 0.15
Эпизод 639	Средний счет (100): 156.51	Epsilon: 0.15
Эпизод 640	Средний счет (100): 154.89	Epsilon: 0.15
Эпизод 641	Средний счет (100): 155.64	Epsilon: 0.15
Эпизод 642	Средний счет (100): 156.53	Epsilon: 0.15
Эпизод 643	Средний счет (100): 156.74	Epsilon: 0.14
Эпизод 644	Средний счет (100): 157.25	Epsilon: 0.14
Эпизод 645	Средний счет (100): 159.82	Epsilon: 0.14
Эпизод 646	Средний счет (100): 158.08	Epsilon: 0.14
Эпизод 647	Средний счет (100): 159.94	Epsilon: 0.14
Эпизод 648	Средний счет (100): 162.17	Epsilon: 0.14
Эпизод 649	Средний счет (100): 163.75	Epsilon: 0.14
Эпизод 650	Средний счет (100): 165.72	Epsilon: 0.14
Эпизод 651	Средний счет (100): 167.98	Epsilon: 0.14
Эпизод 652	Средний счет (100): 167.79	Epsilon: 0.14
Эпизод 653	Средний счет (100): 170.68	Epsilon: 0.14
Эпизод 654	Средний счет (100): 171.85	Epsilon: 0.14
Эпизод 655	Средний счет (100): 174.66	Epsilon: 0.14
Эпизод 656	Средний счет (100): 175.49	Epsilon: 0.14
Эпизод 657	Средний счет (100): 175.79	Epsilon: 0.14
Эпизод 658	Средний счет (100): 175.10	Epsilon: 0.14
Эпизод 659	Средний счет (100): 177.77	Epsilon: 0.14
Эпизод 660	Средний счет (100): 177.58	Epsilon: 0.14
Эпизод 661	Средний счет (100): 182.53	Epsilon: 0.14
Эпизод 662	Средний счет (100): 182.49	Epsilon: 0.14
Эпизод 663	Средний счет (100): 181.48	Epsilon: 0.14
Эпизод 664	Средний счет (100): 180.62	Epsilon: 0.14
Эпизод 665	Средний счет (100): 182.11	Epsilon: 0.14
Эпизод 666	Средний счет (100): 181.93	Epsilon: 0.14
Эпизод 667	Средний счет (100): 181.80	Epsilon: 0.13
Эпизод 668	Средний счет (100): 181.37	Epsilon: 0.13
Эпизод 669	Средний счет (100): 179.71	Epsilon: 0.13
Эпизод 670	Средний счет (100): 181.04	Epsilon: 0.13
Эпизод 671	Средний счет (100): 178.63	Epsilon: 0.13
Эпизод 672	Средний счет (100): 178.68	Epsilon: 0.13
Эпизод 673	Средний счет (100): 178.96	Epsilon: 0.13
Эпизод 674	Средний счет (100): 181.56	Epsilon: 0.13
Эпизод 675	Средний счет (100): 182.78	Epsilon: 0.13
Эпизод 676	Средний счет (100): 184.77	Epsilon: 0.13
Эпизод 677	Средний счет (100): 179.61	Epsilon: 0.13
Эпизод 678	Средний счет (100): 179.29	Epsilon: 0.13
Эпизод 679	Средний счет (100): 177.52	Epsilon: 0.13
Эпизод 680	Средний счет (100): 176.99	Epsilon: 0.13
Эпизод 681	Средний счет (100): 176.83	Epsilon: 0.13
Эпизод 682	Средний счет (100): 181.08	Epsilon: 0.13
Эпизод 683	Средний счет (100): 179.22	Epsilon: 0.13
Эпизод 684	Средний счет (100): 178.97	Epsilon: 0.13
Эпизод 685	Средний счет (100): 178.77	Epsilon: 0.13
Эпизод 686	Средний счет (100): 177.83	Epsilon: 0.13
Эпизод 687	Средний счет (100): 178.11	Epsilon: 0.13
Эпизод 688	Средний счет (100): 182.16	Epsilon: 0.13
Эпизод 689	Средний счет (100): 183.68	Epsilon: 0.13
Эпизод 690	Средний счет (100): 187.17	Epsilon: 0.13
Эпизод 691	Средний счет (100): 187.44	Epsilon: 0.13
Эпизод 692	Средний счет (100): 191.32	Epsilon: 0.13
Эпизод 693	Средний счет (100): 190.15	Epsilon: 0.12
Эпизод 694	Средний счет (100): 191.92	Epsilon: 0.12
Эпизод 695	Средний счет (100): 196.06	Epsilon: 0.12
Эпизод 696	Средний счет (100): 198.31	Epsilon: 0.12
Эпизод 697	Средний счет (100): 198.61	Epsilon: 0.12
Эпизод 698	Средний счет (100): 198.26	Epsilon: 0.12
Эпизод 699	Средний счет (100): 198.48	Epsilon: 0.12
Эпизод 700	Средний счет (100): 199.02	Epsilon: 0.12
Эпизод 700	Средний счет (100): 199.02

Эпизод 701	Средний счет (100): 199.25	Epsilon: 0.12
Эпизод 702	Средний счет (100): 202.45	Epsilon: 0.12
Задача решена за 602 эпизодов! 	Средний счет: 202.45
График сохранен в images/dqn_training_curve.png
